Date,Dealer Name,Commercial Center,District,Item Name,Category,Quantity,Item Cost,Total Cost,Tax Percentage,Total GST,Grand Total
44680.0,Karuna Prakash Engineering Co.,Bantumilli,East Godavari,Ring Set of 12,GPHT,1.0,1352.19,1352.19,18,243.3942,1595.5842
44681.0,Sree Charan Enterprises,Sompeta,srikakulam,Powrah A G 3,Agri,20.0,248.0,4960.0,0,0.0,4960.0
44681.0,Sree Charan Enterprises,Sompeta,srikakulam,Powrah A G 4,Agri,20.0,308.0,6160.0,0,0.0,6160.0
44681.0,Sree Charan Enterprises,Sompeta,srikakulam,Powrah S N M 1.45,Agri,30.0,355.0,10650.0,0,0.0,10650.0
44681.0,Sree Charan Enterprises,Sompeta,srikakulam,Powrah Agrilite,Agri,20.0,203.0,4060.0,0,0.0,4060.0
44681.0,Sree Charan Enterprises,Sompeta,srikakulam,Shovels SQ4,Agri,12.0,556.0,6672.0,0,0.0,6672.0
44681.0,Vijaya Durga Iron & General Stores,Bheemadolu Janc,null,Welding Electrodes 2.90 x 350,Welding Electrodes,36.0,254.24,9152.64,18,1647.4751999999999,10800.1152
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,Socket Kit 24 Pcs,GPHT,5.0,3145.45,15727.25,18,2830.9049999999997,18558.155
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,Socket Set 1/4" SD-46pcs,GPHT,5.0,1635.33,8176.65,18,1471.797,9648.447
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,T Socket Spanner 8 mm,GPHT,120.0,121.44,14572.8,18,2623.104,17195.904
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,T Socket Spanner 10mm,GPHT,120.0,123.96,14875.199999999999,18,2677.536,17552.735999999997
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,Ring Spanners 16 x 17,GPHT,50.0,84.94,4247.0,18,764.4599999999999,5011.46
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,Ring Spanners 30 x 32,GPHT,20.0,268.05,5361.0,18,964.98,6325.98
44681.0,Sri Lasya Engineering Enterprises,Guntur,Guntur,Adjustable Wrenches 10",GPHT,24.0,267.42,6418.08,18,1155.2544,7573.3344
44683.0,Sri Venkateswara Enterprises,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,48.0,254.24,12203.52,18,2196.6336,14400.153600000001
44683.0,V V C Hardware & General Merchants,Gudur,Nellore,Lopper,Garden Tools,490.0,615.0,301350.0,0,0.0,301350.0
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 8 x 9,GPHT,30.0,20.76,622.8000000000001,18,112.104,734.9040000000001
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 10 x 11,GPHT,50.0,23.28,1164.0,18,209.52,1373.52
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 12 x 13,GPHT,100.0,26.43,2643.0,18,475.73999999999995,3118.74
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 14 x 15,GPHT,150.0,32.09,4813.500000000001,18,866.4300000000001,5679.930000000001
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 18 x 19,GPHT,30.0,51.6,1548.0,18,278.64,1826.6399999999999
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,D O E Spanners 7/16 x 9/16,GPHT,25.0,91.24,2281.0,18,410.5799999999999,2691.58
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 8 x 9,GPHT,20.0,40.9,818.0,18,147.23999999999998,965.24
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 10 x 11,GPHT,20.0,51.6,1032.0,18,185.76,1217.76
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 14 x 15,GPHT,100.0,67.33,6733.0,18,1211.9399999999998,7944.94
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 18 x 19,GPHT,50.0,100.05,5002.5,18,900.45,5902.95
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 24 x 26,GPHT,15.0,161.71,2425.65,18,436.617,2862.2670000000003
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 24 x 27,GPHT,20.0,169.26,3385.2,18,609.3359999999999,3994.5359999999996
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 25 x 28,GPHT,5.0,208.27,1041.3500000000001,18,187.44299999999998,1228.7930000000001
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 30 x 32,GPHT,5.0,268.05,1340.25,18,241.245,1581.495
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Ring Spanners 7/16 x 9/16,GPHT,15.0,159.82,2397.2999999999997,18,431.51399999999995,2828.814
44684.0,Thakkasela Traders,Yemmiganur,Kurnool,Cutting Wheel 4",Power tools,1.0,4745.76,4745.76,18,854.2368,5599.9968
44684.0,Sri Srinivasa Iron Stores,Gudivada,Krishna,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,254.24,6101.76,18,1098.3168,7200.076800000001
44685.0,P Sachindra Reddy,Rettapalli,null,Rotavator Blade Rvb 006,Agri Consumables,54.0,181.25,9787.5,18,1761.75,11549.25
44685.0,P Sachindra Reddy,Rettapalli,null,Cultivator Shovels 8 C S 4 L,Agri Consumables,9.0,206.25,1856.25,18,334.125,2190.375
44685.0,Mahesh Emterprises,Parvathipuram,Vizainagaram,Lanka Hoe,Agri,20.0,297.0,5940.0,0,0.0,5940.0
44685.0,Mahesh Emterprises,Parvathipuram,Vizainagaram,Powrah S N M 1.45,Agri,30.0,355.0,10650.0,0,0.0,10650.0
44685.0,V V C Hardware & General Merchants,Gudur,Nellore,Shovels SQ4 Steel Handle,Agri,24.0,613.0,14712.0,0,0.0,14712.0
44685.0,V V C Hardware & General Merchants,Gudur,Nellore,Lopper,Garden Tools,20.0,615.0,12300.0,0,0.0,12300.0
44685.0,Janardhan Hardwares,Rajampeta,Cuddapah,Hammers S P 8 Round Hole,null,12.0,735.0,8820.0,18,1587.6,10407.6
44685.0,Janardhan Hardwares,Rajampeta,Cuddapah,Prunning Secauter,Garden Tools,20.0,320.0,6400.0,0,0.0,6400.0
44685.0,Sri Lakshmi Engineering Corporation,Pulivendula,Cuddapah,Welding Electrodes 2.90 x 350,Welding Electrodes,168.0,250.71,42119.28,18,7581.4704,49700.7504
44685.0,Sri Lakshmi Engineering Corporation,Pulivendula,Cuddapah,Welding Electrodes 3.75 x 450mm,Welding Electrodes,108.0,346.05,37373.4,18,6727.212,44100.612
44685.0,Sri Lakshmi Engineering Corporation,Pulivendula,Cuddapah,Cutting Wheel 14",Power tools,2.0,2839.0,5678.0,18,1022.04,6700.04
44686.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,Cultivator Shovels 8 C S 3,Agri Consumables,90.0,96.0,8640.0,18,1555.2,10195.2
44686.0,Kumar Agencies,Vijayawada,Krishna,Socket Set 1/4" SD-46pcs,GPHT,10.0,1635.33,16353.3,18,2943.594,19296.894
44686.0,Suresh Agencies,Nagalapuram,chittore,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,248.94,5974.5599999999995,18,1075.4207999999999,7049.980799999999
44686.0,Suresh Agencies,Nagalapuram,chittore,Cutting Wheel 14",Power tools,1.0,2839.0,2839.0,18,511.02,3350.02
44686.0,Suresh Agencies,Nagalapuram,chittore,Cutting Wheel 4",Power tools,1.0,4745.76,4745.76,18,854.2368,5599.9968
44686.0,Geeta Iron Mart,Gooty,Ananthapur,Welding Electrodes 2.90 x 350,Welding Electrodes,36.0,252.47,9088.92,18,1636.0056,10724.9256
44687.0,Jaladurgam Iron Co.,Tadipatri,Ananthapur,Kudalis 12 C P,Agri,120.0,491.0,58920.0,0,0.0,58920.0
44687.0,Jaladurgam Iron Co.,Tadipatri,Ananthapur,Kudalis 14 C P,Agri,150.0,586.0,87900.0,0,0.0,87900.0
44687.0,Jaladurgam Iron Co.,Tadipatri,Ananthapur,D F S Hammers No.12,Agri,8.0,1164.0,9312.0,18,1676.1599999999999,10988.16
44687.0,Jaladurgam Iron Co.,Tadipatri,Ananthapur,D F S Hammers No.14,Agri,8.0,1338.0,10704.0,18,1926.72,12630.72
44687.0,Kumar Agencies,Vijayawada,Krishna,D O E Spanners 10 x 11,GPHT,100.0,23.28,2328.0,18,419.04,2747.04
44687.0,Kumar Agencies,Vijayawada,Krishna,D O E Spanners 14 x 15,GPHT,20.0,32.09,641.8000000000001,18,115.524,757.3240000000001
44687.0,K P Rangaiah Chetty Son Srikalahasti,null,null,25mm Crowbars Long Chisel End,Agri,20.0,1097.0,21940.0,0,0.0,21940.0
44687.0,K P Rangaiah Chetty Son Srikalahasti,null,null,Shovels S Q 4 Light Weight ( Steel Handle),Agri,12.0,551.0,6612.0,0,0.0,6612.0
44687.0,K P Rangaiah Chetty Son Srikalahasti,null,null,Shovel SQ4 Integrated Prime,null,6.0,474.0,2844.0,0,0.0,2844.0
44688.0,Sri Vijaya Enterprises,Vijayawada,Krishna,Cultivator Shovels 8 C S 3,Agri Consumables,45.0,96.0,4320.0,18,777.6,5097.6
44688.0,Sri Vijaya Enterprises,Vijayawada,Krishna,Cultivator Shovels 8 C S 4 L,Agri Consumables,27.0,159.0,4293.0,18,772.7399999999999,5065.74
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,T Socket Spanner 8 mm,GPHT,20.0,121.44,2428.8,18,437.18399999999997,2865.9840000000004
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,T Socket Spanner 10mm,GPHT,20.0,123.96,2479.2,18,446.256,2925.4559999999997
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,T Socket Spanner 13mm,GPHT,10.0,127.73,1277.3,18,229.914,1507.214
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,T Socket Spanner 12mm,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,D O E Spanners 12 x 13,GPHT,10.0,26.43,264.3,18,47.574,311.874
44688.0,Datta Sai Iron & Hardware Stores,Tadepalligudem,West Godavari,Ring Spanners 12 x 13,GPHT,10.0,54.74,547.4,18,98.532,645.932
44688.0,Sri Lakshmi Narasimha Traders,Bhimadolu,null,Welding Electrodes 2.90 x 350,Welding Electrodes,24.0,248.94,5974.5599999999995,18,1075.4207999999999,7049.980799999999
44688.0,Chandramouleeswara Iron Hardware & Paints,Nellore,Nellore,D F S Hammers No.12,Agri,8.0,1164.0,9312.0,18,1676.1599999999999,10988.16
44688.0,Chandramouleeswara Iron Hardware & Paints,Nellore,Nellore,D F S Hammers No.2,Agri,96.0,205.0,19680.0,18,3542.3999999999996,23222.4
44688.0,Chandramouleeswara Iron Hardware & Paints,Nellore,Nellore,25mm Crowbars,Agri,15.0,1069.0,16035.0,0,0.0,16035.0
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,Ring Spanners Set of 8 Plastic Box,GPHT,20.0,549.31,10986.199999999999,18,1977.5159999999996,12963.715999999999
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,L Spanners 17,GPHT,12.0,119.55,1434.6,18,258.22799999999995,1692.828
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,L Spanners 19,GPHT,12.0,125.21,1502.52,18,270.45359999999994,1772.9735999999998
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,L Socket Handle 8",GPHT,12.0,126.47,1517.6399999999999,18,273.17519999999996,1790.8151999999998
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,T Socket Spanner 8 mm,GPHT,30.0,121.44,3643.2,18,655.776,4298.976
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,T Socket Spanner 10mm,GPHT,30.0,123.96,3718.7999999999997,18,669.384,4388.183999999999
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,Ring Spanners 6 x 7,GPHT,50.0,33.98,1698.9999999999998,18,305.82,2004.8199999999997
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,Ring Spanners 16 x 17,GPHT,50.0,84.94,4247.0,18,764.4599999999999,5011.46
44688.0,Sri Sai Kumar Agencies,Vijayawada,Krishna,Ring Spanners 24 x 26,GPHT,10.0,161.71,1617.1000000000001,18,291.07800000000003,1908.178
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,T Socket Spanner 8 mm,GPHT,20.0,121.44,2428.8,18,437.18399999999997,2865.9840000000004
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,T Socket Spanner 10mm,GPHT,10.0,123.96,1239.6,18,223.128,1462.7279999999998
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C E 002,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 016,GPHT,10.0,46.56,465.6,18,83.808,549.408
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 017,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 018,GPHT,10.0,43.82,438.2,18,78.876,517.076
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 019,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 020,GPHT,10.0,56.0,560.0,18,100.8,660.8
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 021,GPHT,10.0,56.0,560.0,18,100.8,660.8
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,S C H 027,GPHT,10.0,98.16,981.5999999999999,18,176.688,1158.288
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,D F S Hammers No.4,Agri,12.0,385.0,4620.0,18,831.5999999999999,5451.6
44690.0,Sri Maha Lakshmi Agencies,Ravulapalem,East Godavari,D F S Hammers No.6,Agri,9.0,574.0,5166.0,18,929.8799999999999,6095.88
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 6 x 7,GPHT,20.0,19.51,390.20000000000005,18,70.236,460.43600000000004
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 8 x 9,GPHT,20.0,20.76,415.20000000000005,18,74.736,489.93600000000004
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 10 x 11,GPHT,20.0,23.28,465.6,18,83.808,549.408
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 12 x 13,GPHT,20.0,26.43,528.6,18,95.148,623.748
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 16 x 17,GPHT,20.0,39.01,780.1999999999999,18,140.436,920.636
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 18 x 19,GPHT,10.0,51.6,516.0,18,92.88,608.88
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 21 x 23,GPHT,10.0,78.65,786.5,18,141.57,928.0699999999999
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 24 x 26,GPHT,10.0,91.87,918.7,18,165.36599999999999,1084.066
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 30 x 32,GPHT,10.0,137.8,1378.0,18,248.04000000000002,1626.04
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 6 x 7,GPHT,10.0,33.98,339.79999999999995,18,61.163999999999994,400.96399999999994
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 8 x 9,GPHT,10.0,40.9,409.0,18,73.61999999999999,482.62
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 10 x 11,GPHT,10.0,51.6,516.0,18,92.88,608.88
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 12 x 13,GPHT,10.0,54.74,547.4,18,98.532,645.932
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 14 x 15,GPHT,10.0,67.33,673.3,18,121.19399999999999,794.4939999999999
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 16 x 17,GPHT,10.0,84.94,849.4,18,152.892,1002.2919999999999
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 18 x 19,GPHT,10.0,100.05,1000.5,18,180.09,1180.59
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 21 x 23,GPHT,10.0,144.72,1447.2,18,260.496,1707.696
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 24 x 26,GPHT,10.0,161.71,1617.1000000000001,18,291.07800000000003,1908.178
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Spanners 5/16 x 7/16,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 7/16 x 9/16,GPHT,10.0,159.82,1598.1999999999998,18,287.676,1885.8759999999997
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Spanners 5/16 x 7/16,GPHT,10.0,105.08,1050.8,18,189.144,1239.944
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D O E Set of 12,GPHT,2.0,710.38,1420.76,18,255.7368,1676.4968
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Ring Set of 12,GPHT,2.0,1352.19,2704.38,18,486.7884,3191.1684
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Combination Spanners 10,GPHT,10.0,27.06,270.59999999999997,18,48.708,319.308
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Combination Spanners 11,GPHT,10.0,29.57,295.7,18,53.226,348.926
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Combination Spanners 12,GPHT,10.0,30.83,308.29999999999995,18,55.49399999999999,363.7939999999999
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Combination Spanners 13,GPHT,10.0,34.61,346.1,18,62.298,408.398
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Combination Spanners 21,GPHT,10.0,93.12,931.2,18,167.616,1098.816
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Adjustable Wrenches 8",GPHT,6.0,194.43,1166.58,18,209.9844,1376.5644
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Adjustable Wrenches 10",GPHT,6.0,267.42,1604.52,18,288.8136,1893.3336
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Screw Drivers Philips 2 Head 5 x 200,GPHT,20.0,50.0,1000.0,18,180.0,1180.0
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Claw Hammers 350 Grms,GPHT,4.0,226.52,906.08,18,163.0944,1069.1744
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D F S Hammers No.4,Agri,12.0,385.0,4620.0,18,831.5999999999999,5451.6
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D F S Hammers No.5,Agri,10.0,486.0,4860.0,18,874.8,5734.8
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,D F S Hammers No.12,Agri,4.0,1164.0,4656.0,18,838.0799999999999,5494.08
44690.0,Sri Surya Ganesh Hardware & Mill Stores,Amalapuram,West Godavari,Welding Electrodes 2.90 x 350,Welding Electrodes,60.0,248.94,14936.4,18,2688.5519999999997,17624.951999999997
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,22mm Crowbars,Agri,6.0,887.0,5322.0,0,0.0,5322.0
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,25mm Crowbars,Agri,10.0,1069.0,10690.0,0,0.0,10690.0
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,Crowbars 25mm 4 Feet,Agri,6.0,780.0,4680.0,0,0.0,4680.0
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,D F S Hammers No.1.5,Agri,24.0,166.0,3984.0,18,717.12,4701.12
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,D F S Hammers No.2,Agri,24.0,205.0,4920.0,18,885.5999999999999,5805.6
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,D F S Hammers No.2.5,Agri,18.0,255.0,4590.0,18,826.1999999999999,5416.2
44690.0,Sri Lakshmi Iron Stores,Kothapet,null,D F S Hammers No.3,Agri,18.0,296.0,5328.0,18,959.04,6287.04
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 8 x 9,GPHT,30.0,20.76,622.8000000000001,18,112.104,734.9040000000001
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 10 x 11,GPHT,50.0,23.28,1164.0,18,209.52,1373.52
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 12 x 13,GPHT,50.0,26.43,1321.5,18,237.86999999999998,1559.37
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 16 x 17,GPHT,40.0,39.01,1560.3999999999999,18,280.872,1841.272
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 18 x 19,GPHT,40.0,51.6,2064.0,18,371.52,2435.52
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 21 x 23,GPHT,30.0,78.65,2359.5,18,424.71,2784.21
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,D O E Spanners 24 x 27,GPHT,20.0,98.79,1975.8000000000002,18,355.644,2331.4440000000004
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,Ring Spanners 16 x 17,GPHT,30.0,84.94,2548.2,18,458.676,3006.8759999999997
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,Ring Spanners 21 x 23,GPHT,20.0,144.72,2894.4,18,520.992,3415.392
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,Ring Spanners 30 x 32,GPHT,15.0,268.05,4020.75,18,723.735,4744.485
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,S C H 017,GPHT,10.0,49.08,490.79999999999995,18,88.344,579.144
44690.0,Ghouse Auto Agencies,Vijayawada,Krishna,S C H 018,GPHT,10.0,43.82,438.2,18,78.876,517.076
44691.0,Kumar Agencies,Vijayawada,Krishna,D O E Set of 12,GPHT,15.0,710.38,10655.7,18,1918.0259999999998,12573.726
44691.0,Kumar Agencies,Vijayawada,Krishna,Ring Set of 12,GPHT,8.0,1352.19,10817.52,18,1947.1536,12764.6736
44691.0,Kumar Agencies,Vijayawada,Krishna,Socket Kit 24 Pcs,GPHT,5.0,3145.45,15727.25,18,2830.9049999999997,18558.155
44691.0,Kumar Agencies,Vijayawada,Krishna,D O E Spanners 10 x 11,GPHT,100.0,23.28,2328.0,18,419.04,2747.04
44691.0,Kumar Agencies,Vijayawada,Krishna,D O E Spanners 30 x 32,GPHT,20.0,137.8,2756.0,18,496.08000000000004,3252.08
44691.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 10 x 11,GPHT,50.0,51.6,2580.0,18,464.40000000000003,3044.4
44691.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44691.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 16 x 17,GPHT,50.0,84.94,4247.0,18,764.4599999999999,5011.46
44691.0,Kumar Agencies,Vijayawada,Krishna,Ring Spanners 8 x 9,GPHT,50.0,40.9,2045.0,18,368.09999999999997,2413.1
44691.0,Kumar Agencies,Vijayawada,Krishna,S H T 01,GPHT,10.0,268.05,2680.5,18,482.49,3162.99
44691.0,Kumar Agencies,Vijayawada,Krishna,S H R 01,GPHT,10.0,628.59,6285.900000000001,18,1131.462,7417.362000000001
44691.0,Kumar Agencies,Vijayawada,Krishna,S C E 002,GPHT,20.0,126.47,2529.4,18,455.292,2984.692
44691.0,Kumar Agencies,Vijayawada,Krishna,T Socket Spanner 7mm,GPHT,30.0,120.18,3605.4,18,648.972,4254.372
44691.0,Kumar Agencies,Vijayawada,Krishna,T Socket Spanner 12mm,GPHT,30.0,126.47,3794.1,18,682.938,4477.038
44691.0,Kumar Agencies,Vijayawada,Krishna,Combination Spanners 10,GPHT,50.0,27.06,1353.0,18,243.54,1596.54
44691.0,Kumar Agencies,Vijayawada,Krishna,Combination Spanners 8,GPHT,40.0,22.02,880.8,18,158.54399999999998,1039.344
44691.0,Kumar Agencies,Vijayawada,Krishna,Combination Spanners 13,GPHT,30.0,34.61,1038.3,18,186.894,1225.194
44691.0,Kumar Agencies,Vijayawada,Krishna,Combination Spanners 15,GPHT,30.0,40.27,1208.1000000000001,18,217.45800000000003,1425.5580000000002
44691.0,Kumar Agencies,Vijayawada,Krishna,Combination Spanners 16,GPHT,30.0,50.97,1529.1,18,275.238,1804.338
44691.0,Kumar Agencies,Vijayawada,Krishna,S C H 010,GPHT,20.0,45.3,906.0,18,163.07999999999998,1069.08
44691.0,Kumar Agencies,Vijayawada,Krishna,S C H 012,GPHT,20.0,46.56,931.2,18,167.616,1098.816
44691.0,Kumar Agencies,Vijayawada,Krishna,S C H 014,GPHT,20.0,46.56,931.2,18,167.616,1098.816
44691.0,Kumar Agencies,Vijayawada,Krishna,S C H 013,GPHT,20.0,46.56,931.2,18,167.616,1098.816
44691.0,Kumar Agencies,Vijayawada,Krishna,S C H 022,GPHT,10.0,62.92,629.2,18,113.256,742.456
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,Ring Spanners 14 x 15,GPHT,50.0,67.33,3366.5,18,605.9699999999999,3972.47
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,Ring Spanners 16 x 17,GPHT,50.0,84.94,4247.0,18,764.4599999999999,5011.46
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,Ring Spanners 12 x 13,GPHT,50.0,54.74,2737.0,18,492.65999999999997,3229.66
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,Ring Spanners 24 x 26,GPHT,30.0,161.71,4851.3,18,873.234,5724.534000000001
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,D O E Spanners 12 x 13,GPHT,50.0,26.43,1321.5,18,237.86999999999998,1559.37
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,D O E Spanners 10 x 11,GPHT,50.0,23.28,1164.0,18,209.52,1373.52
44691.0,Sri Prasanthi Automobiles,Vijayawada,Krishna,D O E Spanners 18 x 19,GPHT,50.0,51.6,2580.0,18,464.40000000000003,3044.4
44691.0,Sri Lakshmi Durga Iron Stores,Rajahmundry,East Godavari,T Socket Spanner 12mm,GPHT,10.0,126.47,1264.7,18,227.646,1492.346
